x,y,u,v
63.463,-7.9658,1.0155,-0.00019578
63.604,-7.9658,1.0155,-0.00019932
63.745,-7.9658,1.0155,-0.00020284
63.886,-7.9658,1.0155,-0.00020632
64.028,-7.9658,1.0155,-0.00020973
64.17,-7.9658,1.0155,-0.00021302
64.312,-7.9658,1.0155,-0.00021619
64.454,-7.9658,1.0155,-0.00021929
64.596,-7.9658,1.0155,-0.00022237
64.738,-7.9658,1.0154,-0.00022541
64.881,-7.9658,1.0154,-0.00022833
65.024,-7.9658,1.0154,-0.00023104
65.167,-7.9658,1.0154,-0.00023351
65.31,-7.9658,1.0154,-0.00023581
65.454,-7.9658,1.0154,-0.00023805
65.597,-7.9658,1.0154,-0.0002403
65.741,-7.9658,1.0154,-0.00024257
65.885,-7.9658,1.0154,-0.00024486
66.03,-7.9658,1.0154,-0.0002472
66.174,-7.9658,1.0153,-0.00024973
66.319,-7.9658,1.0153,-0.0002526
66.464,-7.9658,1.0153,-0.00025593
66.609,-7.9658,1.0153,-0.0002597
66.754,-7.9658,1.0153,-0.00026382
66.899,-7.9658,1.0153,-0.00026815
67.045,-7.9658,1.0153,-0.00027264
67.191,-7.9658,1.0152,-0.00027738
67.337,-7.9658,1.0152,-0.0002825
67.483,-7.9658,1.0152,-0.00028813
67.63,-7.9658,1.0152,-0.00029427
67.776,-7.9658,1.0152,-0.00030081
67.923,-7.9658,1.0152,-0.00030757
68.07,-7.9658,1.0152,-0.00031446
68.217,-7.9658,1.0152,-0.00032147
68.365,-7.9658,1.0151,-0.00032875
68.513,-7.9658,1.0151,-0.0003365
68.66,-7.9658,1.0151,-0.00034486
68.808,-7.9658,1.0151,-0.00035391
68.957,-7.9658,1.0151,-0.00036359
69.105,-7.9658,1.0151,-0.00037381
69.254,-7.9658,1.0151,-0.00038442
69.403,-7.9658,1.0151,-0.0003953
69.552,-7.9658,1.0151,-0.00040638
69.701,-7.9658,1.0151,-0.00041766
69.85,-7.9658,1.015,-0.00042913
70,-7.9658,1.015,-0.00044081
10.028,-7.8459,1.0232,-0.006275
10.077,-7.8459,1.0232,-0.0062473
10.126,-7.8459,1.0232,-0.0062198
10.175,-7.8459,1.0232,-0.0061923
10.224,-7.8459,1.0232,-0.006165
10.273,-7.8459,1.0232,-0.0061377
10.323,-7.8459,1.0232,-0.0061104
10.372,-7.8459,1.0232,-0.0060833
10.421,-7.8459,1.0231,-0.0060562
10.471,-7.8459,1.0231,-0.0060292
10.52,-7.8459,1.0231,-0.0060022
10.57,-7.8459,1.0231,-0.0059754
10.62,-7.8459,1.0231,-0.0059485
10.67,-7.8459,1.0231,-0.0059218
10.72,-7.8459,1.0231,-0.0058951
10.77,-7.8459,1.0231,-0.0058684
10.82,-7.8459,1.0231,-0.0058418
10.87,-7.8459,1.023,-0.0058153
10.92,-7.8459,1.023,-0.0057888
10.97,-7.8459,1.023,-0.0057623
11.021,-7.8459,1.023,-0.0057359
11.071,-7.8459,1.023,-0.0057095
11.122,-7.8459,1.023,-0.0056832
11.173,-7.8459,1.023,-0.0056569
11.223,-7.8459,1.023,-0.0056307
11.274,-7.8459,1.023,-0.0056045
11.325,-7.8459,1.0229,-0.0055783
11.376,-7.8459,1.0229,-0.0055522
11.427,-7.8459,1.0229,-0.0055261
11.479,-7.8459,1.0229,-0.0055001
11.53,-7.8459,1.0229,-0.0054741
11.581,-7.8459,1.0229,-0.0054481
11.633,-7.8459,1.0229,-0.0054221
11.685,-7.8459,1.0229,-0.0053962
11.736,-7.8459,1.0229,-0.0053703
11.788,-7.8459,1.0229,-0.0053444
11.84,-7.8459,1.0228,-0.0053186
11.892,-7.8459,1.0228,-0.0052928
11.944,-7.8459,1.0228,-0.005267
11.996,-7.8459,1.0228,-0.0052412
12.048,-7.8459,1.0228,-0.0052155
12.101,-7.8459,1.0228,-0.0051898
12.153,-7.8459,1.0228,-0.0051641
12.205,-7.8459,1.0228,-0.0051385
12.258,-7.8459,1.0228,-0.0051129
12.311,-7.8459,1.0228,-0.0050873
12.364,-7.8459,1.0227,-0.0050617
12.416,-7.8459,1.0227,-0.0050362
12.469,-7.8459,1.0227,-0.0050107
12.523,-7.8459,1.0227,-0.0049852
12.576,-7.8459,1.0227,-0.0049597
12.629,-7.8459,1.0227,-0.0049343
12.682,-7.8459,1.0227,-0.0049089
12.736,-7.8459,1.0227,-0.0048835
12.789,-7.8459,1.0227,-0.0048582
12.843,-7.8459,1.0227,-0.0048329
12.897,-7.8459,1.0226,-0.0048076
12.951,-7.8459,1.0226,-0.0047823
13.005,-7.8459,1.0226,-0.0047571
13.059,-7.8459,1.0226,-0.0047319
13.113,-7.8459,1.0226,-0.0047067
13.167,-7.8459,1.0226,-0.0046816
13.221,-7.8459,1.0226,-0.0046564
13.276,-7.8459,1.0226,-0.0046314
13.33,-7.8459,1.0226,-0.0046063
13.385,-7.8459,1.0226,-0.0045813
13.44,-7.8459,1.0225,-0.0045563
13.495,-7.8459,1.0225,-0.0045313
13.55,-7.8459,1.0225,-0.0045064
13.605,-7.8459,1.0225,-0.0044815
13.66,-7.8459,1.0225,-0.0044566
13.715,-7.8459,1.0225,-0.0044318
13.771,-7.8459,1.0225,-0.0044069
13.826,-7.8459,1.0225,-0.0043822
13.882,-7.8459,1.0225,-0.0043574
13.937,-7.8459,1.0225,-0.0043327
13.993,-7.8459,1.0224,-0.004308
14.049,-7.8459,1.0224,-0.0042834
14.105,-7.8459,1.0224,-0.0042588
14.161,-7.8459,1.0224,-0.0042342
14.217,-7.8459,1.0224,-0.0042097
14.274,-7.8459,1.0224,-0.0041852
14.33,-7.8459,1.0224,-0.0041607
14.387,-7.8459,1.0224,-0.0041363
14.443,-7.8459,1.0224,-0.0041119
14.5,-7.8459,1.0223,-0.0040875
14.557,-7.8459,1.0223,-0.0040632
14.614,-7.8459,1.0223,-0.0040389
14.671,-7.8459,1.0223,-0.0040146
14.728,-7.8459,1.0223,-0.0039904
14.785,-7.8459,1.0223,-0.0039662
14.843,-7.8459,1.0223,-0.0039421
14.9,-7.8459,1.0223,-0.003918
14.958,-7.8459,1.0223,-0.0038939
15.016,-7.8459,1.0222,-0.0038699
15.073,-7.8459,1.0222,-0.0038459
15.131,-7.8459,1.0222,-0.003822
15.189,-7.8459,1.0222,-0.0037981
15.247,-7.8459,1.0222,-0.0037742
15.306,-7.8459,1.0222,-0.0037504
15.364,-7.8459,1.0222,-0.0037266
15.423,-7.8459,1.0222,-0.0037029
15.481,-7.8459,1.0222,-0.0036792
15.54,-7.8459,1.0221,-0.0036556
15.599,-7.8459,1.0221,-0.003632
15.658,-7.8459,1.0221,-0.0036084
15.717,-7.8459,1.0221,-0.0035849
15.776,-7.8459,1.0221,-0.0035615
15.835,-7.8459,1.0221,-0.0035381
15.895,-7.8459,1.0221,-0.0035147
15.954,-7.8459,1.0221,-0.0034914
16.014,-7.8459,1.0221,-0.0034681
16.073,-7.8459,1.022,-0.0034449
16.133,-7.8459,1.022,-0.0034218
16.193,-7.8459,1.022,-0.0033987
16.253,-7.8459,1.022,-0.0033756
16.314,-7.8459,1.022,-0.0033526
16.374,-7.8459,1.022,-0.0033297
16.434,-7.8459,1.022,-0.0033068
16.495,-7.8459,1.022,-0.003284
16.555,-7.8459,1.0219,-0.0032612
16.616,-7.8459,1.0219,-0.0032385
16.677,-7.8459,1.0219,-0.0032159
16.738,-7.8459,1.0219,-0.0031933
16.799,-7.8459,1.0219,-0.0031708
16.861,-7.8459,1.0219,-0.0031483
16.922,-7.8459,1.0219,-0.0031259
16.983,-7.8459,1.0219,-0.0031035
17.045,-7.8459,1.0218,-0.0030813
17.107,-7.8459,1.0218,-0.003059
17.169,-7.8459,1.0218,-0.0030369
17.231,-7.8459,1.0218,-0.0030148
17.293,-7.8459,1.0218,-0.0029928
17.355,-7.8459,1.0218,-0.0029708
17.417,-7.8459,1.0218,-0.0029489
17.48,-7.8459,1.0218,-0.0029271
17.542,-7.8459,1.0217,-0.0029053
17.605,-7.8459,1.0217,-0.0028836
17.668,-7.8459,1.0217,-0.002862
17.731,-7.8459,1.0217,-0.0028405
17.794,-7.8459,1.0217,-0.002819
17.857,-7.8459,1.0217,-0.0027976
17.92,-7.8459,1.0217,-0.0027763
17.984,-7.8459,1.0216,-0.002755
18.047,-7.8459,1.0216,-0.0027338
18.111,-7.8459,1.0216,-0.0027127
18.175,-7.8459,1.0216,-0.0026917
18.239,-7.8459,1.0216,-0.0026708
18.303,-7.8459,1.0216,-0.0026499
18.367,-7.8459,1.0216,-0.0026291
18.431,-7.8459,1.0215,-0.0026084
18.496,-7.8459,1.0215,-0.0025877
18.56,-7.8459,1.0215,-0.0025672
18.625,-7.8459,1.0215,-0.0025467
18.69,-7.8459,1.0215,-0.0025263
18.754,-7.8459,1.0215,-0.002506
18.82,-7.8459,1.0215,-0.0024858
18.885,-7.8459,1.0214,-0.0024657
18.95,-7.8459,1.0214,-0.0024457
19.015,-7.8459,1.0214,-0.0024257
19.081,-7.8459,1.0214,-0.0024058
19.147,-7.8459,1.0214,-0.0023861
19.213,-7.8459,1.0214,-0.0023664
19.278,-7.8459,1.0214,-0.0023468
19.345,-7.8459,1.0213,-0.0023273
19.411,-7.8459,1.0213,-0.0023079
19.477,-7.8459,1.0213,-0.0022886
19.544,-7.8459,1.0213,-0.0022693
19.61,-7.8459,1.0213,-0.0022502
19.677,-7.8459,1.0213,-0.0022312
19.744,-7.8459,1.0213,-0.0022122
19.811,-7.8459,1.0212,-0.0021934
19.878,-7.8459,1.0212,-0.0021746
19.945,-7.8459,1.0212,-0.002156
20.012,-7.8459,1.0212,-0.0021374
20.08,-7.8459,1.0212,-0.0021189
20.148,-7.8459,1.0212,-0.0021006
20.215,-7.8459,1.0211,-0.0020823
20.283,-7.8459,1.0211,-0.0020641
20.351,-7.8459,1.0211,-0.0020461
20.42,-7.8459,1.0211,-0.0020281
20.488,-7.8459,1.0211,-0.0020102
20.556,-7.8459,1.0211,-0.0019924
20.625,-7.8459,1.0211,-0.0019747
20.694,-7.8459,1.021,-0.0019571
20.762,-7.8459,1.021,-0.0019397
20.831,-7.8459,1.021,-0.0019223
20.9,-7.8459,1.021,-0.001905
20.97,-7.8459,1.021,-0.0018878
21.039,-7.8459,1.021,-0.0018707
21.109,-7.8459,1.0209,-0.0018537
21.178,-7.8459,1.0209,-0.0018368
21.248,-7.8459,1.0209,-0.00182
21.318,-7.8459,1.0209,-0.0018033
21.388,-7.8459,1.0209,-0.0017867
21.458,-7.8459,1.0209,-0.0017702
21.529,-7.8459,1.0208,-0.0017538
21.599,-7.8459,1.0208,-0.0017375
21.67,-7.8459,1.0208,-0.0017213
21.74,-7.8459,1.0208,-0.0017052
21.811,-7.8459,1.0208,-0.0016892
21.882,-7.8459,1.0208,-0.0016733
21.953,-7.8459,1.0207,-0.0016575
22.025,-7.8459,1.0207,-0.0016418
22.096,-7.8459,1.0207,-0.0016262
22.168,-7.8459,1.0207,-0.0016107
22.239,-7.8459,1.0207,-0.0015953
22.311,-7.8459,1.0207,-0.00158
22.383,-7.8459,1.0207,-0.0015648
22.455,-7.8459,1.0206,-0.0015497
22.528,-7.8459,1.0206,-0.0015347
22.6,-7.8459,1.0206,-0.0015198
22.673,-7.8459,1.0206,-0.001505
22.745,-7.8459,1.0206,-0.0014902
22.818,-7.8459,1.0206,-0.0014756
22.891,-7.8459,1.0205,-0.0014611
22.964,-7.8459,1.0205,-0.0014467
23.038,-7.8459,1.0205,-0.0014323
23.111,-7.8459,1.0205,-0.0014181
23.185,-7.8459,1.0205,-0.0014039
23.258,-7.8459,1.0205,-0.0013899
23.332,-7.8459,1.0204,-0.001376
23.406,-7.8459,1.0204,-0.0013621
23.48,-7.8459,1.0204,-0.0013483
23.554,-7.8459,1.0204,-0.0013347
23.629,-7.8459,1.0204,-0.0013211
23.703,-7.8459,1.0204,-0.0013077
23.778,-7.8459,1.0203,-0.0012943
23.853,-7.8459,1.0203,-0.001281
23.928,-7.8459,1.0203,-0.0012678
24.003,-7.8459,1.0203,-0.0012547
24.078,-7.8459,1.0203,-0.0012417
24.154,-7.8459,1.0203,-0.0012288
24.229,-7.8459,1.0202,-0.001216
24.305,-7.8459,1.0202,-0.0012033
24.381,-7.8459,1.0202,-0.0011907
24.457,-7.8459,1.0202,-0.0011782
24.533,-7.8459,1.0202,-0.0011658
24.609,-7.8459,1.0202,-0.0011534
24.686,-7.8459,1.0201,-0.0011412
24.762,-7.8459,1.0201,-0.0011291
24.839,-7.8459,1.0201,-0.001117
24.916,-7.8459,1.0201,-0.0011051
24.993,-7.8459,1.0201,-0.0010932
25.07,-7.8459,1.0201,-0.0010815
25.147,-7.8459,1.02,-0.0010698
25.225,-7.8459,1.02,-0.0010583
25.302,-7.8459,1.02,-0.0010468
25.38,-7.8459,1.02,-0.0010355
25.458,-7.8459,1.02,-0.0010242
25.536,-7.8459,1.02,-0.001013
25.614,-7.8459,1.0199,-0.0010019
25.693,-7.8459,1.0199,-0.00099094
25.771,-7.8459,1.0199,-0.00098005
25.85,-7.8459,1.0199,-0.00096925
25.929,-7.8459,1.0199,-0.00095854
26.008,-7.8459,1.0199,-0.00094792
26.087,-7.8459,1.0198,-0.0009374
26.166,-7.8459,1.0198,-0.00092696
26.246,-7.8459,1.0198,-0.00091662
26.325,-7.8459,1.0198,-0.00090637
26.405,-7.8459,1.0198,-0.00089621
26.485,-7.8459,1.0198,-0.00088613
26.565,-7.8459,1.0198,-0.00087615
26.645,-7.8459,1.0197,-0.00086626
26.725,-7.8459,1.0197,-0.00085646
26.806,-7.8459,1.0197,-0.00084675
26.887,-7.8459,1.0197,-0.00083712
26.967,-7.8459,1.0197,-0.00082759
27.048,-7.8459,1.0197,-0.00081815
27.129,-7.8459,1.0196,-0.0008088
27.211,-7.8459,1.0196,-0.00079954
27.292,-7.8459,1.0196,-0.00079037
27.374,-7.8459,1.0196,-0.00078129
27.455,-7.8459,1.0196,-0.00077231
27.537,-7.8459,1.0196,-0.00076341
27.619,-7.8459,1.0195,-0.00075461
27.701,-7.8459,1.0195,-0.0007459
27.784,-7.8459,1.0195,-0.00073728
27.866,-7.8459,1.0195,-0.00072875
27.949,-7.8459,1.0195,-0.00072031
28.032,-7.8459,1.0195,-0.00071196
28.115,-7.8459,1.0194,-0.0007037
28.198,-7.8459,1.0194,-0.00069553
28.281,-7.8459,1.0194,-0.00068744
28.364,-7.8459,1.0194,-0.00067944
28.448,-7.8459,1.0194,-0.00067153
28.532,-7.8459,1.0194,-0.00066369
28.616,-7.8459,1.0194,-0.00065594
28.7,-7.8459,1.0193,-0.00064827
28.784,-7.8459,1.0193,-0.00064067
28.868,-7.8459,1.0193,-0.00063315
28.953,-7.8459,1.0193,-0.00062571
29.038,-7.8459,1.0193,-0.00061833
29.122,-7.8459,1.0193,-0.00061102
29.207,-7.8459,1.0193,-0.00060378
29.293,-7.8459,1.0192,-0.0005966
29.378,-7.8459,1.0192,-0.00058949
29.463,-7.8459,1.0192,-0.00058243
29.549,-7.8459,1.0192,-0.00057544
29.635,-7.8459,1.0192,-0.00056849
29.721,-7.8459,1.0192,-0.0005616
29.807,-7.8459,1.0191,-0.00055476
29.893,-7.8459,1.0191,-0.00054797
29.98,-7.8459,1.0191,-0.00054123
30.066,-7.8459,1.0191,-0.00053452
30.153,-7.8459,1.0191,-0.00052786
30.24,-7.8459,1.0191,-0.00052124
30.327,-7.8459,1.0191,-0.00051465
30.414,-7.8459,1.0191,-0.00050809
30.502,-7.8459,1.019,-0.00050156
30.589,-7.8459,1.019,-0.00049507
30.677,-7.8459,1.019,-0.00048859
30.765,-7.8459,1.019,-0.00048214
30.853,-7.8459,1.019,-0.0004757
30.941,-7.8459,1.019,-0.00046929
31.03,-7.8459,1.019,-0.00046288
31.118,-7.8459,1.0189,-0.00045648
31.207,-7.8459,1.0189,-0.00045009
31.296,-7.8459,1.0189,-0.00044371
31.385,-7.8459,1.0189,-0.00043732
31.474,-7.8459,1.0189,-0.00043094
31.563,-7.8459,1.0189,-0.00042455
31.653,-7.8459,1.0189,-0.00041815
31.743,-7.8459,1.0188,-0.00041175
31.833,-7.8459,1.0188,-0.00040534
31.923,-7.8459,1.0188,-0.00039892
32.013,-7.8459,1.0188,-0.00039249
32.103,-7.8459,1.0188,-0.00038604
32.194,-7.8459,1.0188,-0.00037958
32.284,-7.8459,1.0188,-0.00037311
32.375,-7.8459,1.0188,-0.00036663
32.466,-7.8459,1.0187,-0.00036013
32.557,-7.8459,1.0187,-0.00035362
32.649,-7.8459,1.0187,-0.0003471
32.74,-7.8459,1.0187,-0.00034057
32.832,-7.8459,1.0187,-0.00033402
32.924,-7.8459,1.0187,-0.00032746
33.016,-7.8459,1.0187,-0.00032089
33.108,-7.8459,1.0187,-0.0003143
33.2,-7.8459,1.0186,-0.00030771
33.293,-7.8459,1.0186,-0.0003011
33.386,-7.8459,1.0186,-0.00029449
33.478,-7.8459,1.0186,-0.00028786
33.571,-7.8459,1.0186,-0.00028123
33.665,-7.8459,1.0186,-0.00027459
33.758,-7.8459,1.0186,-0.00026794
33.852,-7.8459,1.0185,-0.00026128
33.945,-7.8459,1.0185,-0.00025462
34.039,-7.8459,1.0185,-0.00024796
34.133,-7.8459,1.0185,-0.00024129
34.227,-7.8459,1.0185,-0.00023463
34.322,-7.8459,1.0185,-0.00022797
34.416,-7.8459,1.0185,-0.00022131
34.511,-7.8459,1.0185,-0.00021466
34.606,-7.8459,1.0184,-0.00020803
34.701,-7.8459,1.0184,-0.00020141
34.796,-7.8459,1.0184,-0.00019481
34.892,-7.8459,1.0184,-0.00018823
34.987,-7.8459,1.0184,-0.00018168
35.083,-7.8459,1.0184,-0.00017517
35.179,-7.8459,1.0184,-0.0001687
35.275,-7.8459,1.0183,-0.00016227
35.371,-7.8459,1.0183,-0.00015589
35.467,-7.8459,1.0183,-0.00014957
35.564,-7.8459,1.0183,-0.00014331
35.661,-7.8459,1.0183,-0.00013712
35.758,-7.8459,1.0183,-0.000131
35.855,-7.8459,1.0183,-0.00012497
35.952,-7.8459,1.0182,-0.00011903
36.05,-7.8459,1.0182,-0.00011318
36.147,-7.8459,1.0182,-0.00010743
36.245,-7.8459,1.0182,-0.00010179
36.343,-7.8459,1.0182,-0.000096271
36.441,-7.8459,1.0182,-0.000090868
36.539,-7.8459,1.0182,-0.000085592
36.638,-7.8459,1.0181,-0.000080445
36.737,-7.8459,1.0181,-0.000075434
36.835,-7.8459,1.0181,-0.000070559
36.934,-7.8459,1.0181,-0.000065826
37.034,-7.8459,1.0181,-0.000061234
37.133,-7.8459,1.0181,-0.000056785
37.232,-7.8459,1.0181,-0.00005248
37.332,-7.8459,1.018,-0.000048317
37.432,-7.8459,1.018,-0.000044296
37.532,-7.8459,1.018,-0.000040415
37.632,-7.8459,1.018,-0.000036673
37.733,-7.8459,1.018,-0.000033066
37.833,-7.8459,1.018,-0.000029592
37.934,-7.8459,1.0179,-0.000026248
38.035,-7.8459,1.0179,-0.00002303
38.136,-7.8459,1.0179,-0.000019934
38.237,-7.8459,1.0179,-0.000016958
38.339,-7.8459,1.0179,-0.000014096
38.44,-7.8459,1.0179,-0.000011346
38.542,-7.8459,1.0179,-0.000008704
38.644,-7.8459,1.0178,-6.1651E-06
38.746,-7.8459,1.0178,-3.7256E-06
38.849,-7.8459,1.0178,-1.3819E-06
38.951,-7.8459,1.0178,8.7018E-07
39.054,-7.8459,1.0178,3.0343E-06
39.157,-7.8459,1.0178,0.000005114
39.26,-7.8459,1.0178,7.1129E-06
39.363,-7.8459,1.0177,9.0341E-06
39.466,-7.8459,1.0177,0.000010881
39.57,-7.8459,1.0177,0.000012656
39.674,-7.8459,1.0177,0.000014361
39.778,-7.8459,1.0177,0.000016
39.882,-7.8459,1.0177,0.000017574
39.986,-7.8459,1.0177,0.000019085
40.091,-7.8459,1.0177,0.000020535
40.195,-7.8459,1.0176,0.000021926
40.3,-7.8459,1.0176,0.00002326
40.405,-7.8459,1.0176,0.000024542
40.51,-7.8459,1.0176,0.000025777
40.616,-7.8459,1.0176,0.000026969
40.721,-7.8459,1.0176,0.000028123
40.827,-7.8459,1.0176,0.000029247
40.933,-7.8459,1.0176,0.000030348
41.039,-7.8459,1.0175,0.000031432
41.145,-7.8459,1.0175,0.000032509
41.252,-7.8459,1.0175,0.000033584
41.358,-7.8459,1.0175,0.000034665
41.465,-7.8459,1.0175,0.000035758
41.572,-7.8459,1.0175,0.000036869
41.679,-7.8459,1.0175,0.000038001
41.787,-7.8459,1.0175,0.000039155
41.894,-7.8459,1.0174,0.000040332
42.002,-7.8459,1.0174,0.000041532
42.11,-7.8459,1.0174,0.000042755
42.218,-7.8459,1.0174,0.000043999
42.326,-7.8459,1.0174,0.000045264
42.434,-7.8459,1.0174,0.000046547
42.543,-7.8459,1.0174,0.000047845
42.652,-7.8459,1.0174,0.000049155
42.761,-7.8459,1.0173,0.000050472
42.87,-7.8459,1.0173,0.000051794
42.979,-7.8459,1.0173,0.000053116
43.089,-7.8459,1.0173,0.000054434
43.199,-7.8459,1.0173,0.000055743
43.308,-7.8459,1.0173,0.000057041
43.419,-7.8459,1.0173,0.000058322
43.529,-7.8459,1.0173,0.000059582
43.639,-7.8459,1.0173,0.00006082
43.75,-7.8459,1.0172,0.00006203
43.861,-7.8459,1.0172,0.00006321
43.972,-7.8459,1.0172,0.000064357
44.083,-7.8459,1.0172,0.000065469
44.194,-7.8459,1.0172,0.000066543
44.306,-7.8459,1.0172,0.000067578
44.417,-7.8459,1.0172,0.000068571
44.529,-7.8459,1.0172,0.00006952
44.641,-7.8459,1.0171,0.000070426
44.754,-7.8459,1.0171,0.000071285
44.866,-7.8459,1.0171,0.000072097
44.979,-7.8459,1.0171,0.000072861
45.092,-7.8459,1.0171,0.000073576
45.205,-7.8459,1.0171,0.000074242
45.318,-7.8459,1.0171,0.000074859
45.431,-7.8459,1.0171,0.000075426
45.545,-7.8459,1.0171,0.000075942
45.659,-7.8459,1.017,0.000076408
45.773,-7.8459,1.017,0.000076824
45.887,-7.8459,1.017,0.000077188
46.001,-7.8459,1.017,0.000077501
46.116,-7.8459,1.017,0.000077762
46.23,-7.8459,1.017,0.000077972
46.345,-7.8459,1.017,0.00007813
46.46,-7.8459,1.017,0.000078235
46.575,-7.8459,1.017,0.000078289
46.691,-7.8459,1.0169,0.000078291
46.806,-7.8459,1.0169,0.000078242
46.922,-7.8459,1.0169,0.000078143
47.038,-7.8459,1.0169,0.000077995
47.154,-7.8459,1.0169,0.000077799
47.271,-7.8459,1.0169,0.000077556
47.387,-7.8459,1.0169,0.000077268
47.504,-7.8459,1.0169,0.000076938
47.621,-7.8459,1.0169,0.000076566
47.738,-7.8459,1.0168,0.000076156
47.855,-7.8459,1.0168,0.00007571
47.973,-7.8459,1.0168,0.00007523
48.091,-7.8459,1.0168,0.000074719
48.208,-7.8459,1.0168,0.000074178
48.326,-7.8459,1.0168,0.00007361
48.445,-7.8459,1.0168,0.000073017
48.563,-7.8459,1.0168,0.000072399
48.682,-7.8459,1.0168,0.000071759
48.801,-7.8459,1.0167,0.000071099
48.92,-7.8459,1.0167,0.000070418
49.039,-7.8459,1.0167,0.00006972
49.158,-7.8459,1.0167,0.000069003
49.278,-7.8459,1.0167,0.000068271
49.397,-7.8459,1.0167,0.000067522
49.517,-7.8459,1.0167,0.00006676
49.637,-7.8459,1.0167,0.000065984
49.758,-7.8459,1.0167,0.000065194
49.878,-7.8459,1.0166,0.000064393
49.999,-7.8459,1.0166,0.000063581
50.12,-7.8459,1.0166,0.000062758
50.241,-7.8459,1.0166,0.000061923
50.362,-7.8459,1.0166,0.000061077
50.484,-7.8459,1.0166,0.000060219
50.605,-7.8459,1.0166,0.00005935
50.727,-7.8459,1.0166,0.000058468
50.849,-7.8459,1.0166,0.00005757
50.971,-7.8459,1.0166,0.000056656
51.094,-7.8459,1.0165,0.000055726
51.216,-7.8459,1.0165,0.000054781
51.339,-7.8459,1.0165,0.000053818
51.462,-7.8459,1.0165,0.000052835
51.585,-7.8459,1.0165,0.000051834
51.709,-7.8459,1.0165,0.000050818
51.832,-7.8459,1.0165,0.000049788
51.956,-7.8459,1.0165,0.000048746
52.08,-7.8459,1.0165,0.000047695
52.204,-7.8459,1.0165,0.000046636
52.328,-7.8459,1.0164,0.000045573
52.453,-7.8459,1.0164,0.000044516
52.578,-7.8459,1.0164,0.000043482
52.702,-7.8459,1.0164,0.000042488
52.828,-7.8459,1.0164,0.000041536
52.953,-7.8459,1.0164,0.00004062
53.078,-7.8459,1.0164,0.000039758
53.204,-7.8459,1.0164,0.000039015
53.33,-7.8459,1.0164,0.000038487
53.456,-7.8459,1.0164,0.000038229
53.582,-7.8459,1.0164,0.000038193
53.709,-7.8459,1.0163,0.000038232
53.835,-7.8459,1.0163,0.000038161
53.962,-7.8459,1.0163,0.000037828
54.089,-7.8459,1.0163,0.000037153
54.216,-7.8459,1.0163,0.000036112
54.344,-7.8459,1.0163,0.000034714
54.471,-7.8459,1.0163,0.000032985
54.599,-7.8459,1.0163,0.000030957
54.727,-7.8459,1.0163,0.000028663
54.855,-7.8459,1.0162,0.000026136
54.983,-7.8459,1.0162,0.000023408
55.112,-7.8459,1.0162,0.000020512
55.241,-7.8459,1.0162,0.000017475
55.37,-7.8459,1.0162,0.000014324
55.499,-7.8459,1.0162,0.000011078
55.628,-7.8459,1.0162,7.7559E-06
55.758,-7.8459,1.0162,4.3748E-06
55.887,-7.8459,1.0162,9.5031E-07
56.017,-7.8459,1.0161,-2.5036E-06
56.147,-7.8459,1.0161,-5.9742E-06
56.278,-7.8459,1.0161,-9.4501E-06
56.408,-7.8459,1.0161,-0.000012921
56.539,-7.8459,1.0161,-0.000016378
56.67,-7.8459,1.0161,-0.000019815
56.801,-7.8459,1.0161,-0.000023229
56.932,-7.8459,1.0161,-0.000026616
57.064,-7.8459,1.0161,-0.000029972
57.195,-7.8459,1.0161,-0.000033299
57.327,-7.8459,1.016,-0.000036597
57.459,-7.8459,1.016,-0.00003987
57.591,-7.8459,1.016,-0.000043121
57.724,-7.8459,1.016,-0.000046351
57.856,-7.8459,1.016,-0.000049568
57.989,-7.8459,1.016,-0.000052776
58.122,-7.8459,1.016,-0.000055982
58.255,-7.8459,1.016,-0.000059188
58.389,-7.8459,1.016,-0.000062394
58.522,-7.8459,1.016,-0.000065603
58.656,-7.8459,1.016,-0.000068817
58.79,-7.8459,1.0159,-0.000072039
58.924,-7.8459,1.0159,-0.000075269
59.059,-7.8459,1.0159,-0.000078502
59.193,-7.8459,1.0159,-0.00008173
59.328,-7.8459,1.0159,-0.000084953
59.463,-7.8459,1.0159,-0.000088176
59.598,-7.8459,1.0159,-0.0000914
59.734,-7.8459,1.0159,-0.000094598
59.869,-7.8459,1.0159,-0.000097715
60.005,-7.8459,1.0159,-0.00010071
60.141,-7.8459,1.0158,-0.00010358
60.277,-7.8459,1.0158,-0.00010641
60.414,-7.8459,1.0158,-0.00010929
60.55,-7.8459,1.0158,-0.00011229
60.687,-7.8459,1.0158,-0.00011544
60.824,-7.8459,1.0158,-0.00011874
60.961,-7.8459,1.0158,-0.00012216
61.098,-7.8459,1.0158,-0.00012567
61.236,-7.8459,1.0158,-0.00012922
61.374,-7.8459,1.0158,-0.00013278
61.511,-7.8459,1.0158,-0.00013637
61.65,-7.8459,1.0157,-0.00013998
61.788,-7.8459,1.0157,-0.00014362
61.926,-7.8459,1.0157,-0.00014728
62.065,-7.8459,1.0157,-0.00015095
62.204,-7.8459,1.0157,-0.00015468
62.343,-7.8459,1.0157,-0.00015847
62.483,-7.8459,1.0157,-0.0001623
62.622,-7.8459,1.0157,-0.00016612
62.762,-7.8459,1.0157,-0.00016992
62.902,-7.8459,1.0157,-0.00017371
63.042,-7.8459,1.0156,-0.00017751
